line_id,character,title,dialog,topic,notes
246,Discord,To Where and Back Again - Part 1,"You know whenever ponies talk about powerful magic, they always leave me out. If I weren't so evolved, I might decide to take it personally. Well, isn't this quite the combination of secondary characters? Where are Twilight and the girls?",,
247,Discord,To Where and Back Again - Part 1,[hushed] They took Fluttershy?,,
248,Discord,To Where and Back Again - Part 2,So I'm able to rip the very fabric of reality again.,,
249,Discord,To Where and Back Again - Part 2,"Not exactly great and powerful, but effective.",,
250,Discord,To Where and Back Again - Part 2,I don't suppose you brought any throne-destroying tools along with these useless sideshow props.,,
251,Discord,To Where and Back Again - Part 2,It is certainly a pleasure to have such dedicated fans. I'll have to come back with some new material after I rescue Fluttershy.,,
252,Discord,To Where and Back Again - Part 2,"Oh, I don't know how any of you manage not being able to disappear and reappear whenever you want!",,
253,Discord,To Where and Back Again - Part 2,"Well, it's decent chaos. I don't know if I'd call it ""total"".",,
254,Discord,To Where and Back Again - Part 2,"Well, if you think that you can do any better, be my guest!",,
255,Discord,To Where and Back Again - Part 2,[hushed] They took Fluttershy?,,
256,Discord,To Where and Back Again - Part 2,"Oh, well. If at first you don't succeed...",,
257,Discord,To Where and Back Again - Part 2,"Yes, but when the throne is destroyed, I'll be able to rip the very fabric of reality to save our friends, while you'll still be a self-absorbed, below-average illusionist!",,
258,Discord,To Where and Back Again - Part 2,"[laughs] Oh, that's adorable. But you see, unlike you, I can do anything.",,
259,Discord,To Where and Back Again - Part 2,This seems like one of those moments where we need a plan.,,
260,Discord,To Where and Back Again - Part 2,"[sarcastic] Well, that's reassuring.",,
261,Discord,To Where and Back Again - Part 2,Ugh. I really think we need a new code word!,,
262,Discord,To Where and Back Again - Part 2,"Oh, this is so strange. We're here and that's there, and I clearly meant for us to be there and not here.",,
263,Discord,To Where and Back Again - Part 2,"That's all very nice, but really a waste of time. We have me. And what else could we possibly need?",,
264,Discord,To Where and Back Again - Part 2,"Why are you here again? I mean, it's not like you're going to stop the changelings by pulling a rabbit out of a hat. At least my magic can do something.",,
265,Discord,To Where and Back Again - Part 2,But you are obviously not Fluttershy!,,
266,Discord,To Where and Back Again - Part 2,Splendid idea! Now who's ready for some celebratory tea at Fluttershy's?!,,
267,Discord,Twilight's Kingdom - Part 1,I have done nothing of the sort!,,
268,Discord,Twilight's Kingdom - Part 1,"Oh, just a bit of light reading before I head off on my extremely important mission. I suppose you all know that I've been tasked to capture a certain escapee.",,
269,Discord,Twilight's Kingdom - Part 1,"[mock sadness] Oh, my. Is eavesdropping not the way you're supposed to find out what your best pals are up to? Woe is me. Will I ever learn the intricate nuances of being a good friend?",,
270,Discord,Twilight's Kingdom - Part 1,"[laughs] Oh, you're talking about me, I presume?",,
271,Discord,Twilight's Kingdom - Part 1,"Oopsie-doopsie, I almost left with the little journal you've all been keeping. What a fascinating read. Haven't you girls just learned so much? I've bookmarked a few of the more interesting passages. You really should take a look! [to Fluttershy, hushed] We're still on for tea later, aren't we, Fluttershy?",,
272,Discord,Twilight's Kingdom - Part 1,"You're right, Spike. It is a big deal. Seems I possess a magic that gives me quite an important role in Equestria. Maybe they should make me an Alicorn princess.",,
273,Discord,Twilight's Kingdom - Part 1,"[singsong] Well, I'll bring the cucumber sandwiches...!",,
274,Discord,Twilight's Kingdom - Part 2,I did. I imagine they'll be your last decent meal for quite some time.,,
275,Discord,Twilight's Kingdom - Part 2,[shivers] That can't be right.,,
276,Discord,Twilight's Kingdom - Part 2,[weakly] But you said this was a sign of your gratitude and loyalty. A gift from someone close to you.,,
277,Discord,Twilight's Kingdom - Part 2,"Wait a minute, where's my throne?!",,
278,Discord,Twilight's Kingdom - Part 2,"Shining Armor, why, whatever are you doing here?",,
279,Discord,Twilight's Kingdom - Part 2,"Thank you, Twilight. [to Fluttershy, hushed] I'm sorry.",,
280,Discord,Twilight's Kingdom - Part 2,"Oh, my! I do love a good accessory. I suppose that's Rarity's influence.",,
281,Discord,Twilight's Kingdom - Part 2,"Oh, we were. But Tirek offered me so much more than just tea parties. Surely you saw this coming.",,
282,Discord,Twilight's Kingdom - Part 2,"Tirek tricked me into believing that he could offer me something more valuable than friendship. But there is nothing worth more. I see that now. He lied when he said that this medallion was given as a sign of gratitude and loyalty. But when I say that it is a sign of our true friendship, I am telling the truth.",,
283,Discord,Twilight's Kingdom - Part 2,"[muffled] Oh, but you are, Fluttershy. You're the pony that taught me that friendship is magic. I had magic and friendship, and now I don't have either.",,
284,Discord,Twilight's Kingdom - Part 2,"[laughs] Oh, you're talking about me, I presume?",,
285,Discord,Twilight's Kingdom - Part 2,Or perhaps these things just take time.,,
286,Discord,Twilight's Kingdom - Part 2,Haven't you girls just learned so much?,,
287,Discord,What About Discord?,"[imitating Bob Ross] You see, we were all at Sweet Apple Acres, and I ended up turning the trees into the most<U+0097> [normal] Oh, who am I kidding? I simply can't do it justice. You really had to be there.",,
288,Discord,What About Discord?,"Hi, Twilight! The gang mentioned we'd all be hanging out together today!",,
289,Discord,What About Discord?,"Certainly we can all agree that Princess Twilight learned a valuable lesson here <U+0096> that even she can have feelings of jealousy, that she should recognize said feelings rather than trying to pretend that she doesn't have them. Mm-hmm. Did I get the tiniest bit of glee out of watching her try to recreate our weekend of fun in the name of science? Oh, most definitely! But what's important here is that it was never my intent to make Twilight feel jealous. That's something that the old me would have tried to do. Orange you glad I've changed?",,
290,Discord,What About Discord?,You do seem to be turning a shade of... [gasps] orange!,,
291,Discord,What About Discord?,"Orange! Like the ones at the Applejack farm! I-I mean, from this weekend!",,
292,Discord,What About Discord?,Twilight! This makes twice I'm seeing you in one day! Aren't I lucky?,,
293,Discord,What About Discord?,"[laughing] Catch you later, Twilight.",,
294,Discord,What About Discord?,Of course none of this would've happened if I hadn't encouraged everypony not to invite you this weekend.,,
295,Discord,What About Discord?,We literally trotted for our lives. Isn't that hilarious?,,
296,Discord,What About Discord?,One change to the equation could ruin the experiment. Twilight said so herself. Anything stand out as being different? Anything at all?,,
297,Discord,What About Discord?,Of course not. That whole jealousy thing was just a happy accident.,,
298,Discord,What About Discord?,[laughing] Just snaking around!,,
299,Discord,What About Discord?,"Oh, what a brilliant idea! Shall we begin with the lunch date that kicked off the glorious weekend you missed out on?",,
300,Discord,What About Discord?,"You weren't there observing us. No matter how hard we try, we can't possibly recreate our weekend of fun exactly as it happened because you'll always be watching, and you weren't there.",,
301,Discord,What About Discord?,"Well, I don't know about the rest of you, but I feel we've been pretty exhaustive in our attempts to recreate every single detail of our previous encounter.",,
302,Discord,What About Discord?,"Oh, but we must! It's for the greater good! It started when we were helping Granny Smith with her garden...",,
303,Discord,What About Discord?,I'm just sorry that all this bonding happened while you were holed up in your castle.,,
304,Discord,What About Discord?,"A little to the left! No, my left! A little bit more... Oh, no, no, no, no, no, a little more right!",,
305,Discord,What About Discord?,The tablecloth. It isn't the same color as the one the restaurant used on the day in question.,,
306,Discord,What About Discord?,I-I-I don't get it. Somepony want to tell me what's so hilarious? Anypony? Hello?!,,
307,Discord,What About Discord?,"Well, let me try and paint her a picture, dearest.",,
308,Discord,What About Discord?,Ohhhhhh... it was this table here.,,
